group	se	rank	jsd	fdr	cn_mean	gene	dist_kb	chrom	start	end
SKBR3	USE_7729	13	0.6081	0.0	1.001	NOX4	127	chr11	89534365	89543109
SKBR3	USE_2373	14	0.6092	0.0	1.293	PRKAB2	49	chr1	147113875	147115427
SKBR3	USE_20580	15	0.6114	0.0	1.115	RHOB	26	chr2	20473822	20475759
SKHEP1	USE_10814	1	0.5871	0.0	0.0	TUBA3C	2004	chr13	17169180	17177883
SKHEP1	USE_10813	2	0.5915	0.0	0.0	TUBA3C	2103	chr13	17061350	17087976
SKHEP1	USE_26528	3	0.5986	0.0	0.745	OXTR	12	chr3	8767188	8777386
SKHEP1	USE_18169	4	0.6106	0.0	0.528	PSMG2	38	chr18	12729801	12731827
SKHEP1	USE_34657	5	0.6109	0.0	0.662	MARCKS	486	chr6	113371541	113376347
SKHEP1	USE_7376	6	0.6118	0.0	0.972	CCND1	79	chr11	69567900	69568934
SKHEP1	USE_27249	7	0.6126	0.0	0.894	FAM107A	32	chr3	58561185	58564754
SKHEP1	USE_28442	8	0.6141	0.0	0.581	SI	567	chr3	164451709	164470371
SKHEP1	USE_16804	9	0.6161	0.0	1.017	KRTAP4-9	4	chr17	41097535	41124076
SKHEP1	USE_6784	10	0.6172	0.0	1.101	HIPK3	67	chr11	33370914	33376983
SKHEP1	USE_349	11	0.6179	0.0	1.053	KAZN	19	chr1	14475996	14496170
SKHEP1	USE_385	12	0.6187	0.0	0.999	FAM131C	23	chr1	16087750	16089751
SKHEP1	USE_38647	13	0.6204	0.0	0.967	SFRP1	55	chr8	41223964	41236552
SKHEP1	USE_8512	14	0.6213	0.0	1.308	FBXL14	49	chr12	1529714	1532059
SKHEP1	USE_31256	15	0.6217	0.0	1.055	LIFR	73	chr5	38467111	38468106
SKLMS1	USE_42493	1	0.5051	0.0	0.364	DIPK2B	600	chrX	45774561	45776289
SKLMS1	USE_42494	2	0.5161	0.0	0.364	DIPK2B	632	chrX	45804291	45809394
SKLMS1	USE_3272	3	0.579	0.0	0.655	PLA2G4A	1523	chr1	188431618	188433233
SKLMS1	USE_39791	4	0.5813	0.0	1.023	HAS2	481	chr8	122104609	122111792
SKLMS1	USE_20950	5	0.5822	0.0	0.991	THUMPD2	275	chr2	40032422	40034016
SKLMS1	USE_42492	6	0.5833	0.0	0.364	DIPK2B	596	chrX	45769597	45772110
SKLMS1	USE_25212	7	0.5838	0.0	0.788	LTN1	416	chr21	28536898	28551519
SKLMS1	USE_42490	8	0.5851	0.0	0.364	DIPK2B	598	chrX	45742332	45804627
SKLMS1	USE_39107	9	0.5895	0.0	1.041	STMN2	311	chr8	79326517	79327632
SKLMS1	USE_41605	10	0.5908	0.0	0.994	MUSK	88	chr9	110638877	110660170
SKLMS1	USE_4222	11	0.5917	0.0	0.633	MTRNR2L11	737	chr1	238680835	238682360
SKLMS1	USE_6519	12	0.5922	0.0	1.014	AMPD3	32	chr11	10374727	10376107
SKLMS1	USE_28593	13	0.5951	0.0	1.007	NAALADL2	121	chr3	175002145	175003367
SKLMS1	USE_39793	14	0.5972	0.0	1.023	HAS2	540	chr8	122166023	122167873
SKLMS1	USE_33343	15	0.598	0.0	1.209	PHACTR1	241	chr6	12761048	12762246
SKMEL2	USE_21838	1	0.5212	0.0	0.989	PDCL3	54	chr2	100623372	100625090
SKMEL2	USE_7501	2	0.5256	0.0	0.528	FAM168A	11	chr11	73510317	73511694
SKMEL2	USE_42938	3	0.5272	0.0	0.412	RBMY1F	29	chrY	22140608	22151234
SKMEL2	USE_14609	4	0.5305	0.0	1.002	ARRDC4	315	chr15	98282154	98283924
SKMEL2	USE_10207	5	0.5308	0.0	1.002	GAS2L3	87	chr12	100687925	100689245
SKMEL2	USE_40272	6	0.5387	0.0	0.989	KHDRBS3	369	chr8	135925404	135927027
SKMEL2	USE_41012	7	0.5444	0.0	0.965	ZNF658	49	chr9	66843675	66845437
SKMEL2	USE_40982	8	0.5504	0.0	1.0	CNTNAP3C	581	chr9	61972707	61974914
SKMEL2	USE_31457	9	0.5507	0.0	0.988	ACTBL2	86	chr5	57394008	57395510
SKMEL2	USE_35997	10	0.5528	0.0	1.456	TRIL	36	chr7	28919047	28920468
SKMEL2	USE_41014	11	0.5568	0.0	0.965	ANKRD20A1	262	chr9	67612870	67616257
SKMEL2	USE_21142	12	0.5584	0.0	0.993	ASB3	738	chr2	52950524	52966084
SKMEL2	USE_2810	13	0.5603	0.0	1.043	FCGR2B	5	chr1	161675855	161677465
SKMEL2	USE_2232	14	0.5606	0.0	1.021	FAM72B	30	chr1	121206335	121207324
SKMEL2	USE_37168	15	0.5618	0.0	1.334	LHFPL3	177	chr7	104794579	104796586
SKMEL5	USE_31308	1	0.4835	0.0	1.603	GHR	168	chr5	42403531	42405531
SKMEL5	USE_25653	2	0.4887	0.0	1.0	OR11H1	2997	chr22	12530462	12532771
SKMEL5	USE_19518	3	0.498	0.0	0.621	GPR42	16	chr19	35388200	35389361
SKMEL5	USE_25651	4	0.5033	0.0	1.0	OR11H1	3195	chr22	12331995	12334482
SKMEL5	USE_19517	5	0.5162	0.0	0.621	GPR42	22	chr19	35388077	35400336
SKMEL5	USE_29367	6	0.5176	0.0	0.914	CPEB2	92	chr4	14943155	14945357
SKMEL5	USE_27795	7	0.5232	0.0	1.196	ARHGAP31	27	chr3	119329152	119330791
SKMEL5	USE_25073	8	0.5247	0.0	1.098	TPTE	878	chr21	9683970	9685998
SKMEL5	USE_36176	9	0.5248	0.0	1.601	VPS41	177	chr7	39004797	39006548
SKMEL5	USE_37168	10	0.5279	0.0	1.576	LHFPL3	177	chr7	104794579	104796586
SKMEL5	USE_32639	11	0.5292	0.0	0.855	PPP1R2B	261	chr5	156589048	156591085
SKMEL5	USE_31303	12	0.5302	0.0	1.645	PLCXD3	73	chr5	41333880	41336072
SKMEL5	USE_37167	13	0.5374	0.0	1.576	LHFPL3	181	chr7	104794212	104806922
SKMEL5	USE_20606	14	0.5396	0.0	1.317	KLHL29	566	chr2	22979815	22981687
SKMEL5	USE_26889	15	0.5407	0.0	1.182	ITGA9	33	chr3	37603961	37605544
SKNAS	USE_20477	1	0.5883	0.0	0.853	MYCN	236	chr2	16179612	16180528
SKNAS	USE_20483	2	0.5959	0.0	0.853	MYCN	280	chr2	16223317	16224264
SKNAS	USE_20478	3	0.5961	0.0	0.853	MYCN	239	chr2	16181144	16186301
SKNAS	USE_20470	4	0.597	0.0	0.853	MYCN	150	chr2	16093597	16095432
SKNAS	USE_30643	5	0.5975	0.0	1.527	FBXO8	243	chr4	174010468	174023673
SKNAS	USE_30652	6	0.5997	0.0	1.527	FBXO8	87	chr4	174171209	174173353
SKNAS	USE_30642	7	0.5999	0.0	1.527	FBXO8	251	chr4	174006131	174011194
SKNAS	USE_1567	8	0.6004	0.0	0.996	ADGRL2	419	chr1	81225884	81235355
SKNAS	USE_20502	9	0.6016	0.0	0.967	CYRIA	187	chr2	16419905	16421360
SKNAS	USE_5169	10	0.6016	0.0	1.032	MBL2	147	chr10	52620394	52622997
SKNAS	USE_30654	11	0.6021	0.0	1.527	FBXO8	66	chr4	174193313	174194666
SKNAS	USE_20480	12	0.6021	0.0	0.853	MYCN	254	chr2	16196932	16198731
SKNAS	USE_20479	13	0.6032	0.0	0.853	MYCN	248	chr2	16185457	16198553
SKNAS	USE_30644	14	0.6043	0.0	1.527	FBXO8	221	chr4	174036615	174040788
SKNAS	USE_30641	15	0.6055	0.0	1.527	FBXO8	268	chr4	173990372	173992382
SKNBE2	USE_20487	1	0.3596	0.0	1.386	MYCN	328	chr2	16271945	16272391
SKNBE2	USE_20488	2	0.3815	0.0	1.386	CYRIA	314	chr2	16293128	16294295
SKNBE2	USE_20489	3	0.3815	0.0	1.386	CYRIA	314	chr2	16293188	16293379
SKNBE2	USE_20494	4	0.3822	0.0	1.386	CYRIA	272	chr2	16334502	16336171
SKNBE2	USE_20485	5	0.3986	0.0	1.386	MYCN	322	chr2	16260153	16272451
SKNBE2	USE_20492	6	0.3999	0.0	1.386	CYRIA	281	chr2	16318213	16335437
SKNBE2	USE_20498	7	0.4114	0.0	1.386	CYRIA	214	chr2	16392842	16393293
SKNBE2	USE_20486	8	0.4159	0.0	1.386	CYRIA	320	chr2	16271750	16303662
SKNBE2	USE_20499	9	0.4199	0.0	1.386	CYRIA	213	chr2	16393900	16395053
SKNBE2	USE_20493	10	0.4211	0.0	1.386	CYRIA	288	chr2	16319238	16320073
SKNBE2	USE_20497	11	0.4595	0.0	1.386	CYRIA	208	chr2	16385117	16413978
SKNBE2	USE_20496	12	0.4625	0.0	1.386	CYRIA	245	chr2	16361392	16363915
SKNBE2	USE_20500	13	0.4713	0.0	1.386	CYRIA	194	chr2	16412671	16413869
SKNBE2	USE_20495	14	0.4805	0.0	1.386	CYRIA	244	chr2	16351259	16375664
SKNBE2	USE_20491	15	0.5065	0.0	1.386	CYRIA	300	chr2	16303096	16312684
SKNDZ	USE_20150	1	0.3687	0.0	1.022	TMEM18	38	chr2	630626	633804
SKNDZ	USE_27975	2	0.5652	0.0	0.885	DNAJB8	6	chr3	128456673	128458897
SKNDZ	USE_25000	3	0.5751	0.0	1.603	MYT1	25	chr20	64146053	64147204
SKNDZ	USE_3110	4	0.5844	0.0	0.94	FAM163A	35	chr1	179742393	179745482
SKNDZ	USE_8048	5	0.5859	0.0	0.633	NCAM1	284	chr11	112834141	112837131
SKNDZ	USE_9105	6	0.5868	0.0	1.296	TMTC1	174	chr12	29816697	29818203
SKNDZ	USE_38319	7	0.5869	0.0	1.043	GFRA2	40	chr8	21787689	21795912
SKNDZ	USE_38320	8	0.5879	0.0	1.043	DOK2	73	chr8	21835859	21839625
SKNDZ	USE_5037	9	0.5885	0.0	0.951	RET	132	chr10	42970122	42971365
SKNDZ	USE_21719	10	0.5886	0.0	0.702	RPIA	2852	chr2	91571424	91576002
SKNDZ	USE_2314	11	0.5911	0.0	1.129	SRGAP2B	190	chr1	144800412	144802370
SKNDZ	USE_2286	12	0.5943	0.0	1.129	FAM72C	624	chr1	143338503	143340224
SKNDZ	USE_15492	13	0.5949	0.0	1.128	CCDC102A	14	chr16	57508007	57510964
SKNDZ	USE_2304	14	0.5969	0.0	1.129	FAM72C	201	chr1	144164072	144165839
SKNDZ	USE_34608	15	0.5975	0.0	1.146	SLC22A16	45	chr6	110495538	110497321
SKNFI	USE_16606	1	0.5505	0.0	0.0	RAB11FIP4	124	chr17	31580862	31597303
SKNFI	USE_13245	2	0.5544	0.0	0.61	KIF26A	131	chr14	104285228	104296574
SKNFI	USE_3110	3	0.5613	0.0	1.107	FAM163A	35	chr1	179742393	179745482
SKNFI	USE_6105	4	0.5614	0.0	0.995	PLPP4	37	chr10	120480813	120493768
SKNFI	USE_16607	5	0.5622	0.0	0.0	RAB11FIP4	131	chr17	31596210	31597386
SKNFI	USE_26415	6	0.5649	0.0	0.934	TAFA5	7	chr22	48659055	48667123
SKNFI	USE_42104	7	0.5729	0.0	1.088	DBH	11	chr9	133635435	133637116
SKNFI	USE_7335	8	0.5729	0.0	0.975	GAL	26	chr11	68659553	68662093
SKNFI	USE_20448	9	0.5742	0.0	1.072	MYCN	100	chr2	15842360	15843779
SKNFI	USE_14189	10	0.5754	0.0	1.464	CCDC33	22	chr15	74291869	74292871
SKNFI	USE_29616	11	0.5764	0.0	0.947	PHOX2B	2	chr4	41745526	41751960
SKNFI	USE_41869	12	0.5765	0.0	1.074	LMX1B	104	chr9	126548428	126557776
SKNFI	USE_3109	13	0.5779	0.0	1.107	FAM163A	41	chr1	179732563	179744522
SKNFI	USE_27973	14	0.5782	0.0	0.992	DNAJB8	54	chr3	128409578	128411419
SKNFI	USE_27975	15	0.5799	0.0	0.986	DNAJB8	6	chr3	128456673	128458897
SKNMC	USE_13093	1	0.4314	0.0	1.065	VRK1	339	chr14	97214488	97217158
SKNMC	USE_13316	2	0.4452	0.0	1.001	TMEM121	972	chr14	106499749	106502112
SKNMC	USE_34177	3	0.4452	0.0	1.094	PKHD1	138	chr6	51989055	51990804
SKNMC	USE_36057	4	0.4457	0.0	1.096	NEUROD6	4	chr7	31342645	31344861
SKNMC	USE_18121	5	0.4482	0.0	1.094	APCDD1	9	chr18	10461410	10463507
SKNMC	USE_28910	6	0.4489	0.0	1.599	TP63	263	chr3	189499968	189502294
SKNMC	USE_15538	7	0.4547	0.0	0.538	CDH11	509	chr16	65543278	65545242
SKNMC	USE_19448	8	0.4548	0.0	1.069	TSHZ3	492	chr19	31741643	31743489
SKNMC	USE_19434	9	0.4579	0.0	1.069	TSHZ3	245	chr19	31003649	31005608
SKNMC	USE_9513	10	0.4588	0.0	1.2	LACRT	8	chr12	54623384	54626308
SKNMC	USE_2866	11	0.4588	0.0	1.033	LMX1A	94	chr1	165184250	165186169
SKNMC	USE_38410	12	0.4607	0.0	1.904	STMN4	33	chr8	27212847	27214828
SKNMC	USE_41707	13	0.4632	0.0	1.128	PAPPA	413	chr9	115863124	115865916
SKNMC	USE_13092	14	0.4654	0.0	1.065	VRK1	337	chr14	97207798	97219120
SKNMC	USE_35818	15	0.4656	0.0	1.109	HDAC9	242	chr7	18785644	18787867
SKNO1	USE_30829	1	0.5745	0.0	0.572	PDCD6-AHRR	11	chr5	342680	344827
SKNO1	USE_42389	2	0.5747	0.0	0.537	MAP3K15	14	chrX	19451938	19452496
SKNO1	USE_30828	3	0.5968	0.0	0.572	PDCD6-AHRR	22	chr5	321725	344236
SKNO1	USE_30827	4	0.5969	0.0	0.575	PDCD6	28	chr5	320802	323196
SKNO1	USE_28309	5	0.6003	0.0	1.039	MBNL1	109	chr3	152244462	152245780
SKNO1	USE_31169	6	0.601	0.0	0.506	C1QTNF3-AMACR	136	chr5	34191169	34193935
SKNO1	USE_13442	7	0.6016	0.0	0.978	GOLGA8Q	12	chr15	30545552	30546398
SKNO1	USE_13472	8	0.6029	0.0	1.055	GOLGA8O	12	chr15	32461199	32462059
SKNO1	USE_13476	9	0.6049	0.0	1.055	GOLGA8N	12	chr15	32586988	32587863
SKNO1	USE_36171	10	0.6059	0.0	1.058	STARD3NL	50	chr7	38253649	38256928
SKNO1	USE_28939	11	0.6124	0.0	1.316	IL1RAP	31	chr3	190616662	190619671
SKNO1	USE_30832	12	0.6135	0.0	0.572	AHRR	12	chr5	391821	393557
SKNO1	USE_28938	13	0.614	0.0	1.316	IL1RAP	25	chr3	190605621	190619723
SKNO1	USE_25098	14	0.6147	0.0	1.054	SAMSN1	32	chr21	14533685	14546265
SKNO1	USE_19251	15	0.6153	0.0	1.023	CYP4F2	24	chr19	15862725	15864513
SKOV3	USE_28474	1	0.3852	0.0	1.055	MECOM	365	chr3	169008103	169008702
SKOV3	USE_28473	2	0.4033	0.0	1.055	MECOM	392	chr3	168978966	168983225
SKOV3	USE_28475	3	0.4164	0.0	1.055	MECOM	364	chr3	169008423	169010306
SKOV3	USE_28472	4	0.5085	0.0	1.055	MECOM	395	chr3	168967916	168989143
SKOV3	USE_28470	5	0.5442	0.0	1.055	MECOM	420	chr3	168951764	168953971
SKOV3	USE_28471	6	0.5833	0.0	1.055	MECOM	405	chr3	168967904	168968857
SKOV3	USE_31318	7	0.5934	0.0	1.03	ANXA2R	61	chr5	42978848	42980605
SKOV3	USE_34332	8	0.5942	0.0	1.065	COL12A1	673	chr6	74467684	74475134
SKOV3	USE_3815	9	0.5993	0.0	1.023	TGFB2	203	chr1	218598390	218599194
SKOV3	USE_6627	10	0.6114	0.0	1.059	PLEKHA7	7	chr11	16887661	16888431
SKOV3	USE_16170	11	0.6178	0.0	0.005	UBE2G1	48	chr17	4365345	4366677
SKOV3	USE_19353	12	0.6184	0.0	0.905	ZNF66	56	chr19	20839872	20859003
SKOV3	USE_38793	13	0.622	0.0	1.097	SOX17	6	chr8	54453508	54477573
SKOV3	USE_20011	14	0.6239	0.0	0.98	ZNF83	28	chr19	52664762	52676700
SKOV3	USE_26882	15	0.6246	0.0	0.0	LRRFIP2	51	chr3	37154380	37184693
SKUT1	USE_11408	1	0.5227	0.0	0.539	MZT1	152	chr13	72562010	72568991
SKUT1	USE_11406	2	0.5528	0.0	0.539	MZT1	206	chr13	72498978	72524802
SKUT1	USE_11409	3	0.5563	0.0	0.539	MZT1	68	chr13	72643843	72654741
SKUT1	USE_28647	4	0.5624	0.0	1.06	KCNMB2	376	chr3	178180614	178182768
SKUT1	USE_28640	5	0.5759	0.0	1.06	KCNMB2	565	chr3	177988672	177997466
SKUT1	USE_30130	6	0.577	0.0	1.021	DKK2	77	chr4	107173167	107186754
SKUT1	USE_28638	7	0.5817	0.0	1.06	KCNMB2	591	chr3	177960047	177975140
SKUT1	USE_13529	8	0.5844	0.0	1.032	CDIN1	355	chr15	36336780	36343028
SKUT1	USE_13527	9	0.5846	0.0	1.023	DPH6	582	chr15	35957496	35971724
SKUT1	USE_11404	10	0.5852	0.0	0.539	MZT1	288	chr13	72421393	72437623
SKUT1	USE_5230	11	0.5861	0.0	1.064	CABCOCO1	103	chr10	61602692	61620588
SKUT1	USE_26762	12	0.5883	0.0	1.021	RARB	92	chr3	25045110	25056165
SKUT1	USE_11407	13	0.5886	0.0	0.539	MZT1	173	chr13	72541324	72547177
SKUT1	USE_30128	14	0.5904	0.0	1.021	DKK2	33	chr4	107119109	107153258
SKUT1	USE_10882	15	0.5975	0.0	0.585	TNFRSF19	113	chr13	23501536	23517343
SMSCTR	USE_42389	1	0.5102	0.0	0.679	MAP3K15	14	chrX	19451938	19452496
SMSCTR	USE_7407	2	0.5154	0.0	0.776	FADD	8	chr11	70196172	70196515
SMSCTR	USE_19833	3	0.5409	0.0	0.114	IGFL3	11	chr19	46132554	46134353
SMSCTR	USE_11336	4	0.5478	0.0	0.687	PCDH8	81	chr13	52924613	52930657
SMSCTR	USE_19832	5	0.5485	0.0	0.114	IGFL3	6	chr19	46123740	46134227
SMSCTR	USE_17037	6	0.5781	0.0	1.035	NGFR	66	chr17	49438119	49439843
SMSCTR	USE_14607	7	0.5801	0.0	1.138	ARRDC4	157	chr15	98122953	98125758
SMSCTR	USE_10819	8	0.5815	0.0	0.348	TUBA3C	965	chr13	18211717	18212555
SMSCTR	USE_1943	9	0.5828	0.0	1.012	GPR61	13	chr1	109529452	109532301
SMSCTR	USE_8292	10	0.588	0.0	0.705	PKNOX2	35	chr11	125261786	125264571
SMSCTR	USE_13381	11	0.5892	0.0	0.68	UBE3A	158	chr15	25543191	25545905
SMSCTR	USE_14609	12	0.5905	0.0	1.138	ARRDC4	315	chr15	98282154	98283924
SMSCTR	USE_19442	13	0.5913	0.0	1.289	TSHZ3	5	chr19	31253687	31256058
SMSCTR	USE_9368	14	0.5934	0.0	1.046	NCKAP5L	0	chr12	49808150	49810693
SMSCTR	USE_17036	15	0.5947	0.0	1.035	NGFR	61	chr17	49437889	49449103
SNU16	USE_30848	1	0.5501	0.0	1.091	ZDHHC11B	11	chr5	758420	759810
SNU16	USE_27518	2	0.6005	0.0	0.69	PROS1	455	chr3	93470097	93471060
SNU16	USE_9700	3	0.6065	0.0	0.674	LLPH	68	chr12	66048580	66061199
SNU16	USE_24422	4	0.6093	0.0	1.201	R3HDML	12	chr20	44355358	44356930
SNU16	USE_13964	5	0.6147	0.0	1.178	USP3	88	chr15	63460288	63462855
SNU16	USE_6891	6	0.6176	0.0	2.833	IFTAP	1454	chr11	38089402	38090464
SNU16	USE_8591	7	0.6223	0.0	0.534	NDUFA9	49	chr12	4719688	4722717
SNU16	USE_3069	8	0.6265	0.0	0.875	BRINP2	352	chr1	177571193	177586500
SNU16	USE_40750	9	0.628	0.0	0.131	MLLT3	168	chr9	20642184	20659258
SNU16	USE_38346	10	0.6302	0.0	0.809	EGR3	78	chr8	22768039	22769348
SNU16	USE_34911	11	0.6302	0.0	1.072	SLC35D3	2	chr6	136921544	136931706
SNU16	USE_24036	12	0.6311	0.0	1.118	FOXA2	92	chr20	22489738	22490823
SNU16	USE_7407	13	0.6313	0.0	1.026	FADD	8	chr11	70196172	70196515
SNU16	USE_35550	14	0.6317	0.0	1.512	ELFN1	35	chr7	1741291	1743215
SNU16	USE_17134	15	0.6319	0.0	1.056	ANKFN1	89	chr17	56109364	56111590
SNU1750	USE_30907	1	0.3763	0.0	0.928	ADAMTS16	809	chr5	4420274	4420541
SNU1750	USE_30617	2	0.4317	0.0	0.799	GALNT7	300	chr4	172946086	172946311
SNU1750	USE_26951	3	0.4353	0.0	2.273	CTNNB1	46	chr3	41273740	41273931
SNU1750	USE_29417	4	0.4533	0.0	0.891	PPARGC1A	652	chr4	23177326	23177632
SNU1750	USE_14855	5	0.4935	0.0	0.836	RBFOX1	706	chr16	7181366	7185700
SNU1750	USE_26940	6	0.4968	0.0	0.843	ZNF621	323	chr3	40871884	40874032
SNU1750	USE_8321	7	0.5005	0.0	0.99	KIRREL3	148	chr11	126563440	126565643
SNU1750	USE_12879	8	0.5064	0.0	0.955	DIO2	368	chr14	79923570	79924364
SNU1750	USE_10469	9	0.5066	0.0	1.039	TBX3	218	chr12	114894877	114896523
SNU1750	USE_37260	10	0.5109	0.0	0.922	DNAJB9	419	chr7	108990421	108992809
SNU1750	USE_23515	11	0.5139	0.0	1.337	ACKR3	190	chr2	236765026	236767112
SNU1750	USE_5454	12	0.5172	0.0	0.938	LRMDA	258	chr10	75736936	75737650
SNU1750	USE_9451	13	0.5187	0.0	1.337	KRT18	26	chr12	52977089	52977314
SNU1750	USE_17408	14	0.5201	0.0	0.981	AXIN2	28	chr17	65516869	65517092
SNU1750	USE_32769	15	0.5227	0.0	1.322	TENM2	22	chr5	167598518	167600000
SNU398	USE_17421	1	0.5397	0.0	1.361	CEP112	31	chr17	65877240	65887737
SNU398	USE_9954	2	0.5722	0.0	1.182	SLC6A15	250	chr12	84631992	84639883
SNU398	USE_38694	3	0.5776	0.0	1.053	SPIDR	881	chr8	46616850	46618120
SNU398	USE_25077	4	0.5791	0.0	1.076	TPTE	728	chr21	9832793	9837947
SNU398	USE_4468	5	0.5803	0.0	0.783	AKR1E2	440	chr10	4369400	4384433
SNU398	USE_39601	6	0.5837	0.0	1.435	TRPS1	88	chr8	115691745	115703303
SNU398	USE_40095	7	0.584	0.0	1.406	GSDMC	904	chr8	128860888	128864183
SNU398	USE_30128	8	0.5863	0.0	0.815	DKK2	33	chr4	107119109	107153258
SNU398	USE_22518	9	0.5866	0.0	1.205	FAP	30	chr2	162232955	162243443
SNU398	USE_30680	10	0.5879	0.0	1.067	VEGFC	10	chr4	176744419	176753043
SNU398	USE_30132	11	0.5891	0.0	0.815	DKK2	146	chr4	107239281	107259549
SNU398	USE_1366	12	0.5897	0.0	0.808	PATJ	45	chr1	61913678	61915952
SNU398	USE_25135	13	0.5904	0.0	0.745	USP25	657	chr21	16455558	16470046
SNU398	USE_25154	14	0.5919	0.0	0.648	TMPRSS15	382	chr21	18759164	18760540
SNU398	USE_31890	15	0.593	0.0	0.695	NR2F1	14	chr5	93598656	93607983
SNU475	USE_26614	1	0.57	0.0	0.054	IQSEC1	51	chr3	13132667	13151315
SNU475	USE_14701	2	0.5792	0.0	0.048	AXIN1	14	chr16	334449	335582
SNU475	USE_26616	3	0.5879	0.0	0.054	NUP210	104	chr3	13262304	13264695
SNU475	USE_42326	4	0.5885	0.0	0.001	TBL1X	33	chrX	9568876	9569468
SNU475	USE_26615	5	0.5977	0.0	0.054	NUP210	131	chr3	13232189	13241954
SNU475	USE_26611	6	0.5989	0.0	0.054	IQSEC1	12	chr3	13063217	13092206
SNU475	USE_26610	7	0.5999	0.0	0.054	IQSEC1	64	chr3	13021981	13029063
SNU475	USE_21666	8	0.6052	0.0	0.938	PLGLB2	324	chr2	87428444	87430934
SNU475	USE_21664	9	0.6054	0.0	0.938	PLGLB2	340	chr2	87396619	87430934
SNU475	USE_26609	10	0.6088	0.0	0.054	IQSEC1	90	chr3	12999116	12999928
SNU475	USE_26617	11	0.6095	0.0	0.054	NUP210	74	chr3	13288487	13299170
SNU475	USE_5602	12	0.6116	0.0	0.012	PTEN	119	chr10	88027002	88046495
SNU475	USE_17267	13	0.615	0.0	0.65	APPBP2	65	chr17	60545857	60553572
SNU475	USE_19552	14	0.6173	0.0	1.013	ZNF146	47	chr19	36269825	36278167
SNU475	USE_16057	15	0.6181	0.0	0.947	PRDM7	94	chr16	90167861	90170755
SNU719	USE_27883	1	0.5722	0.0	1.0	KALRN	105	chr3	124478585	124491705
SNU719	USE_27884	2	0.5743	0.0	1.0	KALRN	111	chr3	124490804	124491732
SNU719	USE_22602	3	0.577	0.0	1.005	SP5	64	chr2	170650979	170653221
SNU719	USE_534	4	0.5779	0.0	0.989	C1QB	45	chr1	22701899	22703385
SNU719	USE_21595	5	0.5796	0.0	1.516	LRRTM1	33	chr2	80329855	80330326
SNU719	USE_17524	6	0.5829	0.0	1.427	KCNJ2	931	chr17	71098570	71112315
SNU719	USE_21609	7	0.5855	0.0	1.951	DNAH6	26	chr2	84693772	84695466
SNU719	USE_5199	8	0.5873	0.0	1.032	PHYHIPL	142	chr10	59064755	59074319
SNU719	USE_8111	9	0.5876	0.0	1.015	BUD13	180	chr11	116579785	116581372
SNU719	USE_41205	10	0.5886	0.0	0.997	NTRK2	239	chr9	84641711	84644073
SNU719	USE_5200	11	0.5895	0.0	1.032	PHYHIPL	138	chr10	59073057	59074284
SNU719	USE_40022	12	0.5913	0.0	0.983	MYC	86	chr8	127651771	127652680
SNU719	USE_22601	13	0.5929	0.0	1.005	SP5	71	chr2	170638500	170652799
SNU719	USE_1190	14	0.5939	0.0	0.379	FAF1	95	chr1	50602850	50604428
SNU719	USE_36571	15	0.5943	0.0	1.898	AUTS2	13	chr7	70209162	70209610
SR786	USE_42456	1	0.5419	0.0	0.0	BCOR	254	chrX	39834213	39884650
SR786	USE_18813	2	0.5439	0.0	0.599	MBP	66	chr18	76988098	76990486
SR786	USE_30921	3	0.5808	0.0	1.459	MED10	154	chr5	6220190	6222085
SR786	USE_35531	4	0.5857	0.0	1.132	CYP2W1	9	chr7	995067	997473
SR786	USE_20159	5	0.5882	0.0	1.161	SNTG2	60	chr2	1095201	1102953
SR786	USE_11443	6	0.5906	0.0	0.079	KLF12	156	chr13	74062014	74071497
SR786	USE_11447	7	0.5907	0.0	0.079	KLF12	334	chr13	74243834	74244648
SR786	USE_12889	8	0.5912	0.0	1.294	TSHR	46	chr14	81001814	81006394
SR786	USE_37997	9	0.5924	0.0	0.909	DNAJB6	196	chr7	157568540	157576435
SR786	USE_4216	10	0.5951	0.0	1.449	RYR2	166	chr1	237270438	237272242
SR786	USE_27132	11	0.5965	0.0	0.941	CACNA2D2	57	chr3	50490753	50491602
SR786	USE_37940	12	0.597	0.0	1.012	HTR5A	89	chr7	155167182	155169995
SR786	USE_13930	13	0.6007	0.0	1.034	VPS13C	120	chr15	61830911	61841247
SR786	USE_11442	14	0.6009	0.0	0.079	KLF12	147	chr13	74050832	74063852
SR786	USE_13044	15	0.601	0.0	1.176	GSC	5	chr14	94773902	94775858
SUCCS1	USE_11122	1	0.4786	0.0	0.526	COG6	83	chr13	39804361	39809982
SUCCS1	USE_33262	2	0.4884	0.0	0.958	SLC35B3	734	chr6	9155093	9160150
SUCCS1	USE_34154	3	0.4991	0.0	0.942	TFAP2D	291	chr6	50451079	50453442
SUCCS1	USE_12216	4	0.5052	0.0	0.999	PAX9	67	chr14	36732877	36739307
SUCCS1	USE_41653	5	0.5153	0.0	1.055	SLC31A2	17	chr9	113139056	113140510
SUCCS1	USE_36740	6	0.5166	0.0	0.982	MAGI2	176	chr7	78557272	78560032
SUCCS1	USE_30941	7	0.517	0.0	1.04	MTRR	389	chr5	8263341	8272261
SUCCS1	USE_6903	8	0.5176	0.0	1.042	API5	110	chr11	43216964	43219307
